Date,Open,High,Low,Close,Adj Close,Volume
2019-10-27,null,null,null,null,null,null
2019-10-28,1.630000,1.635000,1.603000,1.605000,1.605000,0
2019-10-29,1.595000,1.595000,1.595000,1.595000,1.595000,0
2019-10-30,1.595000,1.595000,1.595000,1.595000,1.595000,0
2019-10-31,1.533000,1.535000,1.495000,1.498000,1.498000,0
2019-11-01,1.495000,1.503000,1.480000,1.485000,1.485000,0
2019-11-03,null,null,null,null,null,null
2019-11-04,1.483000,1.503000,1.480000,1.503000,1.503000,0
2019-11-05,1.518000,1.518000,1.515000,1.518000,1.518000,0
2019-11-06,1.515000,1.515000,1.515000,1.515000,1.515000,0
2019-11-07,1.515000,1.523000,1.513000,1.518000,1.518000,0
2019-11-08,1.515000,1.518000,1.505000,1.510000,1.510000,0
2019-11-10,null,null,null,null,null,null
2019-11-11,1.513000,1.513000,1.513000,1.513000,1.513000,0
2019-11-12,1.520000,1.543000,1.518000,1.533000,1.533000,0
2019-11-13,1.543000,1.545000,1.535000,1.535000,1.535000,0
2019-11-14,1.533000,1.538000,1.528000,1.528000,1.528000,0
2019-11-15,1.528000,1.528000,1.520000,1.528000,1.528000,0
2019-11-17,null,null,null,null,null,null
2019-11-18,1.525000,1.528000,1.518000,1.523000,1.523000,0
2019-11-19,1.530000,1.530000,1.525000,1.525000,1.525000,0
2019-11-20,1.523000,1.523000,1.520000,1.520000,1.520000,0
2019-11-21,1.520000,1.530000,1.518000,1.530000,1.530000,0
2019-11-22,1.525000,1.543000,1.523000,1.543000,1.543000,0
2019-11-24,null,null,null,null,null,null
2019-11-25,1.545000,1.550000,1.543000,1.545000,1.545000,0
2019-11-26,1.555000,1.565000,1.555000,1.565000,1.565000,0
2019-11-27,1.570000,1.585000,1.565000,1.565000,1.565000,0
2019-11-29,1.553000,1.553000,1.540000,1.540000,1.540000,0
2019-12-01,null,null,null,null,null,null
2019-12-02,1.550000,1.553000,1.538000,1.538000,1.538000,0
2019-12-03,1.545000,1.545000,1.533000,1.538000,1.538000,0
2019-12-04,1.535000,1.675000,1.498000,1.498000,1.498000,0
2019-12-05,1.505000,1.510000,1.493000,1.493000,1.493000,0
2019-12-06,1.495000,1.500000,1.480000,1.480000,1.480000,0
2019-12-08,null,null,null,null,null,null
2019-12-09,1.478000,1.500000,1.478000,1.498000,1.498000,0
2019-12-10,1.508000,1.515000,1.508000,1.515000,1.515000,0
2019-12-11,1.520000,2.000000,1.520000,1.520000,1.520000,0
2019-12-12,1.520000,1.538000,1.520000,1.530000,1.530000,0
2019-12-13,1.515000,1.523000,1.513000,1.523000,1.523000,0
2019-12-15,null,null,null,null,null,null
2019-12-16,1.525000,1.528000,1.523000,1.525000,1.525000,0
2019-12-17,1.530000,1.530000,1.530000,1.530000,1.530000,0
2019-12-18,1.518000,1.520000,1.518000,1.518000,1.518000,0
2019-12-19,1.518000,1.533000,1.515000,1.533000,1.533000,0
2019-12-20,1.525000,1.530000,1.520000,1.528000,1.528000,0
2019-12-22,null,null,null,null,null,null
2019-12-23,1.530000,1.533000,1.520000,1.520000,1.520000,0
2019-12-24,1.545000,1.545000,1.538000,1.538000,1.538000,0
2019-12-26,1.530000,1.545000,1.528000,1.535000,1.535000,0
2019-12-27,1.535000,1.535000,1.513000,1.518000,1.518000,0
2019-12-29,null,null,null,null,null,null
2019-12-30,1.508000,1.518000,1.488000,1.490000,1.490000,0
2019-12-31,1.505000,1.505000,1.505000,1.505000,1.505000,0
2020-01-02,1.510000,1.510000,1.495000,1.495000,1.495000,0
2020-01-03,1.490000,1.490000,1.460000,1.473000,1.473000,0
2020-01-05,null,null,null,null,null,null
2020-01-06,1.478000,1.490000,1.475000,1.488000,1.488000,0
2020-01-07,1.505000,1.505000,1.500000,1.500000,1.500000,0
2020-01-08,1.493000,1.493000,1.485000,1.493000,1.493000,0
2020-01-09,1.495000,1.503000,1.495000,1.500000,1.500000,0
2020-01-10,1.498000,1.503000,1.498000,1.498000,1.498000,0
2020-01-12,null,null,null,null,null,null
2020-01-13,1.500000,1.510000,1.500000,1.510000,1.510000,0
2020-01-14,1.523000,1.530000,1.523000,1.530000,1.530000,0
2020-01-15,1.528000,1.528000,1.508000,1.508000,1.508000,0
2020-01-16,1.523000,1.525000,1.515000,1.518000,1.518000,0
2020-01-17,1.515000,1.525000,1.515000,1.523000,1.523000,0
2020-01-19,null,null,null,null,null,null
2020-01-21,1.513000,1.518000,1.503000,1.503000,1.503000,0
2020-01-22,1.515000,1.515000,1.510000,1.513000,1.513000,0
2020-01-23,1.508000,1.518000,1.508000,1.515000,1.515000,0
2020-01-24,1.515000,1.515000,1.490000,1.490000,1.490000,0
2020-01-26,null,null,null,null,null,null
2020-01-27,1.485000,1.505000,1.483000,1.505000,1.505000,0
2020-01-28,1.525000,1.530000,1.525000,1.530000,1.530000,0
2020-01-29,1.530000,1.535000,1.520000,1.520000,1.520000,0
2020-01-30,1.510000,1.528000,1.508000,1.528000,1.528000,0
2020-01-31,1.518000,1.520000,1.508000,1.510000,1.510000,0
2020-02-02,null,null,null,null,null,null
2020-02-03,1.513000,1.520000,1.513000,1.518000,1.518000,0
2020-02-04,1.538000,1.540000,1.538000,1.538000,1.538000,0
2020-02-05,1.540000,1.540000,1.520000,1.520000,1.520000,0
2020-02-06,1.520000,1.533000,1.520000,1.530000,1.530000,0
2020-02-07,1.523000,1.528000,1.515000,1.518000,1.518000,0
2020-02-09,null,null,null,null,null,null
2020-02-10,1.515000,1.525000,1.510000,1.520000,1.520000,0
2020-02-11,1.535000,1.538000,1.535000,1.538000,1.538000,0
2020-02-12,1.535000,1.535000,1.535000,1.535000,1.535000,0
2020-02-13,1.533000,1.545000,1.530000,1.545000,1.545000,0
2020-02-14,1.535000,1.538000,1.535000,1.535000,1.535000,0
2020-02-16,null,null,null,null,null,null
2020-02-18,1.535000,1.543000,1.533000,1.535000,1.535000,0
2020-02-19,1.530000,1.545000,1.530000,1.543000,1.543000,0
2020-02-20,1.535000,1.538000,1.533000,1.538000,1.538000,0
2020-02-21,1.533000,1.533000,1.513000,1.518000,1.518000,0
2020-02-23,null,null,null,null,null,null
2020-02-24,1.498000,1.503000,1.490000,1.503000,1.503000,0
2020-02-25,1.500000,1.505000,1.490000,1.490000,1.490000,0
2020-02-26,1.495000,1.495000,1.470000,1.478000,1.478000,0
2020-02-27,1.423000,1.423000,1.363000,1.395000,1.395000,0
2020-02-28,1.290000,1.290000,1.230000,1.230000,1.230000,0
2020-03-01,null,null,null,null,null,null
2020-03-02,1.090000,1.158000,1.090000,1.135000,1.135000,0
2020-03-03,1.143000,1.153000,0.855000,0.918000,0.918000,0
2020-03-04,0.848000,0.850000,0.675000,0.675000,0.675000,0
2020-03-05,0.655000,0.655000,0.578000,0.595000,0.595000,0
2020-03-06,0.403000,0.428000,0.325000,0.415000,0.415000,0
2020-03-08,null,null,null,null,null,null
2020-03-09,0.235000,0.363000,0.178000,0.330000,0.330000,0
2020-03-10,0.398000,0.400000,0.378000,0.390000,0.390000,0
2020-03-11,0.375000,0.410000,0.350000,0.368000,0.368000,0
2020-03-12,0.165000,0.283000,0.155000,0.273000,0.273000,0
2020-03-13,0.258000,0.270000,0.230000,0.243000,0.243000,0
2020-03-15,null,null,null,null,null,null
2020-03-16,0.130000,0.210000,0.115000,0.185000,0.185000,0
2020-03-17,0.235000,0.235000,0.143000,0.165000,0.165000,0
2020-03-18,0.100000,0.100000,-0.013000,0.003000,0.003000,0
2020-03-19,-0.033000,-0.018000,-0.040000,-0.028000,-0.028000,0
2020-03-20,-0.045000,-0.023000,-0.045000,-0.033000,-0.033000,0
2020-03-22,null,null,null,null,null,null
2020-03-23,-0.030000,-0.028000,-0.040000,-0.040000,-0.040000,0
2020-03-24,-0.003000,0.005000,-0.070000,-0.033000,-0.033000,0
2020-03-25,-0.033000,3.390000,-0.235000,-0.070000,-0.070000,0
2020-03-26,-0.103000,-0.100000,-0.123000,-0.105000,-0.105000,0
2020-03-27,-0.108000,-0.058000,-0.108000,-0.058000,-0.058000,0
2020-03-29,null,null,null,null,null,null
2020-03-30,-0.043000,0.020000,-0.053000,0.013000,0.013000,0
2020-03-31,0.070000,0.070000,0.028000,0.030000,0.030000,0
2020-04-01,0.085000,0.090000,0.063000,0.063000,0.063000,0
2020-04-02,0.053000,0.073000,0.040000,0.065000,0.065000,0
2020-04-03,0.048000,0.063000,0.048000,0.058000,0.058000,0
2020-04-05,null,null,null,null,null,null
2020-04-06,0.058000,0.083000,0.053000,0.060000,0.060000,0
2020-04-07,0.115000,0.130000,0.115000,0.128000,0.128000,0
2020-04-08,0.155000,0.188000,0.155000,0.185000,0.185000,0
2020-04-09,0.163000,0.215000,0.155000,0.210000,0.210000,0
2020-04-12,null,null,null,null,null,null
2020-04-13,0.208000,0.260000,0.195000,0.200000,0.200000,0
2020-04-14,0.218000,0.220000,0.165000,0.165000,0.165000,0
2020-04-15,0.115000,0.125000,0.108000,0.115000,0.115000,0
2020-04-16,0.118000,0.125000,0.110000,0.110000,0.110000,0
2020-04-17,0.110000,0.113000,0.095000,0.103000,0.103000,0
2020-04-19,null,null,null,null,null,null
2020-04-20,0.100000,0.108000,0.070000,0.070000,0.070000,0
2020-04-21,0.105000,0.110000,0.098000,0.098000,0.098000,0
2020-04-22,0.103000,0.103000,0.093000,0.093000,0.093000,0
2020-04-23,0.088000,0.100000,0.088000,0.093000,0.093000,0
2020-04-24,0.093000,0.103000,0.093000,0.100000,0.100000,0
2020-04-26,null,null,null,null,null,null
2020-04-27,0.090000,0.100000,0.090000,0.093000,0.093000,0
2020-04-28,0.103000,0.103000,0.083000,0.085000,0.085000,0
2020-04-29,0.075000,0.100000,0.075000,0.090000,0.090000,0
2020-04-30,0.078000,0.093000,0.078000,0.090000,0.090000,0
2020-05-01,0.088000,0.095000,0.088000,0.093000,0.093000,0
2020-05-03,null,null,null,null,null,null
2020-05-04,0.095000,0.103000,0.090000,0.090000,0.090000,0
2020-05-05,0.103000,0.110000,0.100000,0.110000,0.110000,0
2020-05-06,0.078000,0.108000,0.078000,0.108000,0.108000,0
2020-05-07,0.105000,0.105000,0.090000,0.095000,0.095000,0
2020-05-08,0.098000,0.098000,0.090000,0.095000,0.095000,0
2020-05-10,null,null,null,null,null,null
2020-05-11,0.098000,0.105000,0.095000,0.105000,0.105000,0
2020-05-12,0.118000,0.123000,0.118000,0.123000,0.123000,0
2020-05-13,0.118000,0.120000,0.110000,0.115000,0.115000,0
2020-05-14,0.108000,0.113000,0.105000,0.105000,0.105000,0
2020-05-15,0.105000,0.108000,0.100000,0.103000,0.103000,0
2020-05-17,null,null,null,null,null,null
2020-05-18,0.105000,0.105000,0.103000,0.105000,0.105000,0
2020-05-19,0.113000,0.120000,0.113000,0.118000,0.118000,0
2020-05-20,0.113000,0.120000,0.113000,0.118000,0.118000,0
2020-05-21,0.110000,0.113000,0.110000,0.110000,0.110000,0
2020-05-22,0.110000,0.113000,0.108000,0.110000,0.110000,0
2020-05-24,null,null,null,null,null,null
2020-05-26,0.110000,0.118000,0.110000,0.118000,0.118000,0
2020-05-27,0.125000,0.140000,0.125000,0.135000,0.135000,0
2020-05-28,0.133000,0.140000,0.133000,0.138000,0.138000,0
2020-05-29,0.130000,0.130000,0.128000,0.128000,0.128000,0
2020-05-31,null,null,null,null,null,null
2020-06-01,0.130000,0.130000,0.128000,0.128000,0.128000,0
2020-06-02,0.143000,0.145000,0.143000,0.145000,0.145000,0
2020-06-03,0.145000,0.148000,0.145000,0.148000,0.148000,0
2020-06-04,0.143000,0.143000,0.138000,0.140000,0.140000,0
2020-06-05,0.143000,0.145000,0.140000,0.145000,0.145000,0
2020-06-07,null,null,null,null,null,null
2020-06-08,0.148000,0.153000,0.148000,0.153000,0.153000,0
2020-06-09,0.160000,0.165000,0.160000,0.165000,0.165000,0
2020-06-10,0.163000,0.168000,0.163000,0.165000,0.165000,0
2020-06-11,0.158000,0.158000,0.150000,0.153000,0.153000,0
2020-06-12,0.155000,0.165000,0.150000,0.150000,0.150000,0
2020-06-14,null,null,null,null,null,null
2020-06-15,0.158000,0.163000,0.155000,0.155000,0.155000,0
2020-06-16,0.153000,0.163000,0.153000,0.160000,0.160000,0
2020-06-17,0.160000,0.165000,0.160000,0.165000,0.165000,0
2020-06-18,0.148000,0.148000,0.140000,0.140000,0.140000,0
2020-06-19,0.143000,0.148000,0.140000,0.143000,0.143000,0
2020-06-21,null,null,null,null,null,null
2020-06-22,0.140000,0.143000,0.140000,0.140000,0.140000,0
2020-06-23,0.145000,0.145000,0.140000,0.140000,0.140000,0
2020-06-24,0.138000,0.138000,0.135000,0.135000,0.135000,0
2020-06-25,0.135000,0.135000,0.128000,0.130000,0.130000,0
2020-06-26,0.133000,0.135000,0.128000,0.133000,0.133000,0
2020-06-28,null,null,null,null,null,null
2020-06-29,0.130000,0.130000,0.125000,0.125000,0.125000,0
2020-06-30,0.138000,0.138000,0.135000,0.135000,0.135000,0
2020-07-01,0.135000,0.135000,0.130000,0.130000,0.130000,0
2020-07-02,0.128000,0.135000,0.128000,0.133000,0.133000,0
2020-07-05,null,null,null,null,null,null
2020-07-06,0.135000,0.135000,0.128000,0.128000,0.128000,0
2020-07-07,0.140000,0.143000,0.140000,0.140000,0.140000,0
2020-07-08,0.138000,0.138000,0.135000,0.135000,0.135000,0
2020-07-09,0.130000,0.130000,0.120000,0.123000,0.123000,0
2020-07-10,0.120000,0.120000,0.120000,0.120000,0.120000,0
2020-07-12,null,null,null,null,null,null
2020-07-13,0.120000,0.128000,0.120000,0.125000,0.125000,0
2020-07-14,0.133000,0.133000,0.133000,0.133000,0.133000,0
2020-07-15,0.125000,0.128000,0.120000,0.125000,0.125000,0
2020-07-16,0.118000,0.118000,0.100000,0.103000,0.103000,0
2020-07-17,0.100000,0.105000,0.100000,0.105000,0.105000,0
2020-07-19,null,null,null,null,null,null
2020-07-20,0.105000,0.108000,0.105000,0.105000,0.105000,0
2020-07-21,0.115000,0.115000,0.110000,0.110000,0.110000,0
2020-07-22,0.105000,0.105000,0.100000,0.100000,0.100000,0
2020-07-23,0.108000,0.108000,0.100000,0.103000,0.103000,0
2020-07-24,0.103000,0.103000,0.098000,0.098000,0.098000,0
2020-07-26,null,null,null,null,null,null
2020-07-27,0.098000,0.098000,0.090000,0.093000,0.093000,0
2020-07-28,0.103000,0.105000,0.103000,0.103000,0.103000,0
2020-07-29,0.098000,0.098000,0.090000,0.090000,0.090000,0
2020-07-30,0.090000,0.090000,0.085000,0.085000,0.085000,0
2020-07-31,0.083000,0.085000,0.083000,0.083000,0.083000,0
2020-08-02,null,null,null,null,null,null
2020-08-03,0.083000,0.083000,0.075000,0.078000,0.078000,0
2020-08-04,0.093000,0.093000,0.090000,0.090000,0.090000,0
2020-08-05,0.090000,0.095000,0.090000,0.095000,0.095000,0
2020-08-06,0.093000,0.093000,0.085000,0.088000,0.088000,0
2020-08-07,0.083000,0.088000,0.083000,0.088000,0.088000,0
2020-08-09,null,null,null,null,null,null
2020-08-10,0.088000,0.093000,0.088000,0.088000,0.088000,0
2020-08-11,0.103000,0.103000,0.098000,0.100000,0.100000,0
